Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF54,OUT049,2772.3975
DRG23,OUT010,379.8438
FDD53,OUT046,651.44617
NCM31,OUT027,2993.4155
FDT16,OUT017,4345.837
FDR40,OUT035,1428.4896
DRG25,OUT017,3336.8271
FDT10,OUT035,1011.9084
FDY32,OUT013,2693.5247
FDN50,OUT035,1628.13
FDZ35,OUT019,379.43677
NCP54,OUT045,2073.713
NCD07,OUT035,1916.8162
FDS02,OUT018,2947.8535
DRN59,OUT018,584.533
DRB24,OUT013,2490.7314
FDP37,OUT027,3072.3887
DRB01,OUT018,2890.5652
FDR47,OUT046,3064.4482
NCM31,OUT010,325.6734
NCF06,OUT027,5577.039
NCV17,OUT027,3059.2715
FDS10,OUT049,2827.4854
FDN52,OUT035,1366.6893
FDZ48,OUT013,1859.5466
FDJ48,OUT049,3965.8335
DRB13,OUT027,4878.8525
FDV59,OUT017,3582.3381
FDL32,OUT035,1845.9683
FDZ12,OUT035,2134.818
NCR06,OUT027,1009.99274
FDP51,OUT017,1977.8732
FDY22,OUT013,2181.4902
FDZ38,OUT049,2999.8286
NCO54,OUT035,1014.74915
FDR23,OUT035,2872.8018
FDM38,OUT049,879.27905
FDS25,OUT013,1943.8724
FDZ22,OUT013,1325.3765
FDZ20,OUT019,1379.0242
FDD45,OUT010,216.75954
FDN03,OUT049,4027.2456
NCW30,OUT046,3816.113
FDY24,OUT027,1841.7341
FDJ26,OUT019,571.43195
FDM15,OUT049,2471.7778
NCW54,OUT027,1799.8477
FDA23,OUT045,1631.8918
FDA39,OUT019,0.0
FDZ12,OUT017,2468.73
NCB42,OUT046,1850.4736
FDL16,OUT046,770.76483
FDO24,OUT019,367.90936
NCP42,OUT046,3204.1887
FDR19,OUT018,2233.6846
DRL01,OUT045,3641.074
FDV37,OUT046,3219.2607
FDI41,OUT010,347.68164
FDF58,OUT049,1006.37946
NCF43,OUT018,1796.7943
FDN02,OUT049,3293.9492
NCP41,OUT035,1809.4657
NCY17,OUT027,1382.6139
FDL58,OUT027,6686.7124
NCA30,OUT027,5180.6123
FDE46,OUT018,2174.7188
FDY38,OUT035,3783.5388
NCH29,OUT027,2466.3828
FDO20,OUT045,3951.146
FDP44,OUT018,1474.1971
FDM02,OUT027,2333.5088
FDJ14,OUT027,2261.6746
FDH04,OUT010,226.76674
DRK23,OUT046,3732.5938
NCW05,OUT046,1595.0764
FDF12,OUT049,2517.1282
FDL51,OUT019,579.79565
FDN03,OUT018,3643.1194
DRJ37,OUT049,2493.7336
FDM12,OUT019,468.03528
FDA16,OUT045,3743.9287
NCB07,OUT017,3174.0613
NCI17,OUT019,345.02127
FDR51,OUT046,2450.6692
FDJ55,OUT045,3763.9175
NCZ17,OUT013,675.7379
FDU25,OUT013,953.7166
NCG18,OUT045,1668.2526
DRM11,OUT017,4316.409
FDH16,OUT035,1518.1101
FDZ04,OUT018,806.39264
NCX53,OUT035,1933.6993
FDX38,OUT027,1365.7634
FDX09,OUT046,2813.1587
NCW05,OUT018,1491.1465
NCS41,OUT017,3198.479
FDI26,OUT046,2684.89
NCZ41,OUT027,3006.3772
NCK06,OUT046,1998.1464
FDX23,OUT027,2513.011
NCA42,OUT046,2594.9255
FDC20,OUT049,920.9165
DRC49,OUT018,2130.7063
FDX01,OUT013,1871.4443
FDC08,OUT045,3488.0051
FDC02,OUT017,4358.4653
FDK10,OUT045,2798.3884
DRC24,OUT013,2447.4722
FDW16,OUT019,326.28485
NCU06,OUT018,3252.9617
DRA59,OUT045,3130.1848
FDR24,OUT019,308.7761
DRL35,OUT018,487.13446
FDA49,OUT013,1255.602
NCC55,OUT046,646.2099
DRD24,OUT019,353.13947
NCE55,OUT049,2892.0752
FDT33,OUT045,2743.9946
NCT53,OUT013,2420.0571
FDS26,OUT046,4256.711
FDL22,OUT018,1335.3124
FDP44,OUT017,1716.9993
FDC52,OUT018,2148.6987
FDI53,OUT010,413.87888
FDZ23,OUT046,3026.233
NCT18,OUT013,3141.3105
FDR13,OUT046,1863.3296
FDB09,OUT010,317.74405
FDZ60,OUT013,1625.4338
FDB11,OUT046,3656.6145
FDC10,OUT018,1656.1051
FDW56,OUT035,3243.1375
FDK14,OUT027,2246.9487
DRE27,OUT027,2536.7263
FDA38,OUT017,3908.8638
FDT11,OUT045,2963.7114
FDP15,OUT035,4289.8237
FDV27,OUT035,1378.7308
FDS36,OUT027,2692.0962
FDY40,OUT027,1439.3073
NCF19,OUT049,796.321
FDF53,OUT045,3108.939
FDS14,OUT027,3892.6487
FDE56,OUT046,976.14526
FDZ19,OUT035,2815.8254
FDZ46,OUT013,1846.6608
FDR16,OUT046,3178.554
FDG29,OUT018,446.33145
NCE30,OUT017,3324.8264
FDZ40,OUT046,901.7653
FDG58,OUT018,2209.7007
DRH03,OUT013,1540.3247
FDZ47,OUT045,1512.3237
FDV04,OUT018,2423.924
FDZ10,OUT018,1801.9382
FDG46,OUT017,1932.2236
NCF07,OUT045,1569.4258
FDY44,OUT035,3335.6199
FDB21,OUT013,4037.0552
FDS20,OUT035,3200.876
FDS49,OUT049,1364.0875
FDX55,OUT027,5901.457
NCQ02,OUT018,2838.7437
FDR25,OUT013,4476.2886
DRG39,OUT045,888.3536
FDB46,OUT046,3342.42
NCC30,OUT018,2612.7583
FDE58,OUT035,1921.1368
FDC05,OUT019,637.9833
FDY15,OUT046,2390.6792
FDG14,OUT046,2425.8228
FDL08,OUT049,4211.9893
FDQ47,OUT013,666.6379
FDN12,OUT035,1785.7605
FDW10,OUT013,2452.4578
FDD02,OUT035,1926.5007
FDX35,OUT010,766.8556
FDT35,OUT046,2659.9363
DRN47,OUT019,499.33786
FDB11,OUT010,576.10364
FDN20,OUT045,2669.5059
FDB59,OUT035,3314.33
FDJ58,OUT045,2793.8982
FDU60,OUT046,2613.0857
FDS03,OUT049,1181.2277
FDU40,OUT019,446.15872
DRH15,OUT049,829.9086
FDD04,OUT027,3910.5063
FDQ01,OUT046,3485.3071
FDF28,OUT035,2149.8506
FDD22,OUT010,251.06836
FDY19,OUT046,1871.1969
FDN33,OUT035,1514.5026
FDV36,OUT035,2188.5781
FDW01,OUT010,377.44656
FDJ28,OUT049,3277.8257
FDB17,OUT035,2998.5657
FDM40,OUT049,2158.1414
FDV46,OUT045,1891.4086
FDQ44,OUT049,1880.9792
NCD42,OUT046,649.7382
DRH37,OUT046,2651.448
FDR10,OUT018,2387.0251
NCD06,OUT027,1439.3073
FDI53,OUT046,2556.3613
FDG16,OUT035,3580.3164
DRB25,OUT046,1642.1913
FDY09,OUT046,2849.3394
FDX48,OUT045,2355.5889
FDC03,OUT010,549.89703
FDT47,OUT035,1773.1007
FDW44,OUT027,4510.414
FDT24,OUT017,1211.4696
FDT12,OUT019,552.7705
NCS38,OUT035,1914.7946
FDO39,OUT035,3226.1453
FDA13,OUT046,663.52106
FDO48,OUT035,3875.6667
DRJ01,OUT017,2476.7705
FDD53,OUT018,441.26093
NCT05,OUT049,3954.9963
FDQ51,OUT045,751.019
FDU60,OUT013,2607.6997
FDC59,OUT046,954.8975
FDP36,OUT035,912.0762
NCM19,OUT017,1847.9899
FDL16,OUT035,697.2634
FDE50,OUT018,2825.6265
NCR18,OUT013,648.36127
NCD30,OUT035,1675.0492
FDH31,OUT013,1716.6935
FDD56,OUT019,423.39066
FDC47,OUT049,3824.494
FDZ21,OUT045,1521.3481
FDM01,OUT049,1693.8698
FDF24,OUT013,1324.5308
FDW23,OUT017,668.89594
FDY52,OUT018,807.8903
DRH37,OUT027,4316.3125
DRO47,OUT027,2900.0596
FDR25,OUT049,4421.0576
FDQ24,OUT027,6100.2393
DRJ51,OUT018,3196.7163
NCU06,OUT035,3949.423
NCV18,OUT018,1205.9358
NCC06,OUT027,3064.5435
FDZ01,OUT018,1471.1079
FDT14,OUT017,2091.8672
FDD11,OUT019,471.63483
FDN09,OUT017,4007.705
NCO18,OUT010,535.6374
FDZ50,OUT045,3157.191
FDS44,OUT013,4026.337
FDI36,OUT045,3121.5237
FDA26,OUT010,575.48126
NCY53,OUT049,1846.363
FDF32,OUT049,3281.8674
FDF59,OUT010,317.74405
FDB20,OUT046,1208.2802
DRH11,OUT035,935.0546
FDT03,OUT049,2451.6797
NCH06,OUT035,3552.7456
FDR55,OUT049,3220.3848
FDI10,OUT035,2875.1987
FDZ12,OUT045,2075.7332
FDM12,OUT049,3186.566
DRB25,OUT045,1633.3337
NCS41,OUT013,3183.54
NCT53,OUT049,2465.8325
NCD55,OUT013,637.26434
FDY08,OUT049,2175.7732
NCP55,OUT049,941.8119
FDA33,OUT013,2450.4006
FDQ33,OUT013,2508.3977
FDE45,OUT027,4842.836
FDT26,OUT013,2054.5134
NCV53,OUT049,4249.3853
FDK60,OUT027,2610.1897
NCJ29,OUT046,1335.5032
FDI15,OUT045,4240.6377
FDX21,OUT013,1877.4432
FDV49,OUT019,1121.9316
DRO59,OUT046,1247.1271
FDZ14,OUT045,2102.0498
FDP32,OUT027,3102.7769
FDC33,OUT017,3212.0593
FDT14,OUT010,328.95932
NCN54,OUT027,2232.2598
FDR57,OUT027,3700.416
DRK12,OUT046,657.3909
FDX52,OUT049,3431.6384
FDX08,OUT010,506.56476
FDP10,OUT010,230.4771
NCP50,OUT045,1264.683
NCL06,OUT013,4548.1094
FDP25,OUT013,3874.4915
FDE53,OUT013,1648.1649
FDL27,OUT017,1225.1384
FDC35,OUT049,3429.2993
DRJ47,OUT010,362.01004
FDD16,OUT018,1020.34064
NCN42,OUT049,2433.152
FDC38,OUT027,3092.0586
NCO07,OUT045,3397.6677
FDQ20,OUT049,621.6557
FDI32,OUT046,1855.856
FDN20,OUT010,362.64322
DRJ51,OUT027,6010.6147
FDU08,OUT045,1565.2649
DRN37,OUT019,427.06155
FDD05,OUT010,265.02966
FDW15,OUT046,2447.3413
FDI52,OUT046,2059.4326
DRM11,OUT049,4117.4106
NCO06,OUT045,584.23724
FDU38,OUT049,3252.4338
FDU59,OUT018,2276.7349
FDJ10,OUT046,2196.156
FDM13,OUT049,2078.2932
NCJ30,OUT019,127.25064
FDM45,OUT018,1863.1644
FDP36,OUT045,760.00464
NCD30,OUT010,182.29547
FDN48,OUT017,1502.3634
FDY32,OUT049,2692.415
FDU47,OUT046,2082.1936
FDF17,OUT019,697.8059
FDP34,OUT017,2511.859
FDA47,OUT049,2673.9614
DRD27,OUT027,2622.971
FDW38,OUT045,917.4547
FDZ15,OUT019,390.72693
FDZ03,OUT027,5310.424
NCN19,OUT049,3184.0317
FDG02,OUT035,3242.975
FDS31,OUT035,3198.479
FDW43,OUT019,743.8754
FDZ47,OUT010,182.89653
FDO57,OUT017,2531.897
NCL07,OUT013,588.4663
NCV42,OUT013,1722.5419
FDP40,OUT017,1846.517
FDP48,OUT019,447.9731
FDH21,OUT017,2851.3777
NCP02,OUT049,970.7522
FDK24,OUT049,812.13
FDC41,OUT045,1101.9244
FDF08,OUT017,1380.1069
FDO49,OUT017,902.08295
FDS56,OUT027,6269.539
FDX46,OUT018,825.1286
FDQ07,OUT013,3801.2312
FDC32,OUT010,214.01381
FDT21,OUT019,709.81146
FDG58,OUT045,2422.2695
FDW14,OUT049,1344.3824
DRA12,OUT027,3103.6638
FDV27,OUT013,1319.0862
DRD25,OUT013,1848.8496
DRF48,OUT027,5039.2695
FDX24,OUT017,1618.1139
DRJ51,OUT046,3804.8599
FDE45,OUT045,2974.8528
FDE14,OUT046,1649.5547
FDG53,OUT045,2053.3398
FDT08,OUT046,2411.344
DRC27,OUT027,5922.5415
FDG20,OUT035,2848.7231
FDC21,OUT046,1453.0739
FDV31,OUT018,2656.7688
FDB58,OUT045,2102.146
FDV23,OUT046,2056.7095
FDA25,OUT019,376.66318
FDC15,OUT046,2495.9158
FDU47,OUT049,2173.3762
FDE23,OUT013,765.02893
FDS08,OUT013,2644.413
FDW03,OUT027,2597.5513
FDJ60,OUT018,2233.3638
FDM34,OUT017,2111.682
FDW33,OUT013,1707.2064
FDZ40,OUT013,892.4769
FDE33,OUT018,1102.7396
NCC06,OUT010,298.86417
FDU11,OUT046,1791.0756
FDL44,OUT017,2718.252
NCZ29,OUT017,2134.4429
FDG28,OUT010,857.3767
FDL12,OUT018,810.5123
FDD52,OUT017,1670.614
FDO15,OUT013,1124.4534
NCN29,OUT027,1421.5283
FDW36,OUT013,1624.3429
FDB21,OUT046,3897.2
FDZ28,OUT013,2062.3984
FDY10,OUT035,1911.9358
DRG39,OUT017,741.29926
FDN28,OUT013,1537.1282
FDV15,OUT035,1748.1997
DRI13,OUT035,3773.8435
FDH20,OUT046,1551.3729
FDY51,OUT013,3958.2002
FDE16,OUT013,3479.3074
FDX40,OUT018,496.1253
FDC48,OUT018,1168.3652
FDS14,OUT046,2422.0623
FDX56,OUT017,3396.6753
FDI10,OUT046,2824.9712
FDI14,OUT013,2181.4902
DRM48,OUT013,655.9192
NCH07,OUT027,4256.4365
FDY26,OUT013,3418.8071
FDD02,OUT027,2885.0073
FDM12,OUT046,3119.1978
DRF01,OUT010,360.6962
FDV36,OUT046,2056.2224
DRI59,OUT013,4042.3633
FDV03,OUT018,2169.377
FDO39,OUT017,3271.3347
NCB07,OUT018,2961.8984
FDH38,OUT027,2876.9856
FDZ13,OUT035,795.43506
NCZ30,OUT046,2093.1006
NCA06,OUT035,643.3224
FDB04,OUT049,1322.7915
FDN50,OUT013,1503.4102
NCG06,OUT049,3810.1226
NCY17,OUT018,581.7527
FDC23,OUT046,2844.1611
FDK33,OUT049,3364.3442
FDR03,OUT049,3471.4963
FDZ07,OUT045,967.2877
FDO38,OUT013,1485.0847
FDS59,OUT046,1642.1913
DRM11,OUT019,670.75104
FDX52,OUT027,5484.8315
DRJ35,OUT018,756.2188
NCP53,OUT046,3940.4248
FDW15,OUT019,379.27762
DRI47,OUT045,2437.4053
DRZ11,OUT035,2134.818
FDS02,OUT013,3231.2358
DRD49,OUT018,3686.967
FDW38,OUT049,909.9818
FDR21,OUT019,306.77063
FDE40,OUT013,1034.002
FDI02,OUT045,1786.883
FDQ04,OUT045,603.85004
FDY14,OUT017,4648.6255
NCT54,OUT046,1542.462
DRD25,OUT017,1900.2948
DRE01,OUT045,3716.5981
FDJ12,OUT010,574.48505
NCZ05,OUT049,1677.5204
DRB25,OUT019,394.2122
NCC31,OUT045,2500.2825
FDM16,OUT045,1148.261
DRG11,OUT049,1714.4181
FDV24,OUT027,3804.859
FDV43,OUT046,571.1245
FDG05,OUT018,2146.4475
FDV23,OUT010,306.04816
FDI58,OUT018,1361.1326
FDQ11,OUT017,4203.7573
FDC05,OUT027,5284.761
FDF40,OUT013,4154.5156
FDU02,OUT018,3570.4092
FDT32,OUT013,3048.3457
NCF06,OUT017,3834.8914
FDT46,OUT013,742.0284
FDR58,OUT010,242.73126
FDY04,OUT046,2371.395
FDT58,OUT045,2733.7256
FDE46,OUT049,2467.4966
DRH11,OUT017,935.0546
DRI51,OUT046,2949.7163
FDC35,OUT017,3314.8154
FDP45,OUT035,3594.3035
FDC45,OUT017,2936.0715
FDU01,OUT045,3004.7092
FDJ53,OUT010,318.97253
FDJ46,OUT017,2829.5208
FDX07,OUT013,3090.0251
NCI30,OUT049,3921.0754
FDE47,OUT027,3068.6208
FDV48,OUT045,1284.7004
FDN16,OUT019,376.66318
FDM52,OUT013,2477.2375
FDA32,OUT027,5894.853
FDH05,OUT017,3669.3677
FDW25,OUT010,278.1852
FDQ09,OUT046,1868.1266
NCM17,OUT010,74.235634
DRM59,OUT046,2384.655
FDV47,OUT027,2313.6748
DRE15,OUT035,1265.5424
FDS25,OUT010,272.86282
NCZ05,OUT018,1413.153
NCV05,OUT019,337.07657
DRM37,OUT046,3140.3855
FDV58,OUT027,5093.3335
FDN22,OUT027,5035.335
NCO06,OUT049,632.82196
FDT56,OUT019,177.60979
FDM02,OUT013,1527.8171
FDA09,OUT046,2962.3481
NCC06,OUT035,2210.8486
NCL54,OUT049,2859.2285
NCB55,OUT017,936.1473
FDB12,OUT017,1671.6965
NCA54,OUT049,2994.75
NCS38,OUT049,1934.4413
FDC02,OUT049,4372.5894
FDK44,OUT019,423.39066
FDE16,OUT035,3569.5913
NCS05,OUT035,2219.2224
FDZ59,OUT045,2698.431
FDI20,OUT017,3498.8486
FDQ14,OUT046,2413.741
FDF53,OUT017,3040.9185
FDW25,OUT017,1420.741
NCQ43,OUT010,239.38377
FDX52,OUT013,3406.342
FDE28,OUT045,3713.0579
FDN15,OUT017,2210.7168
FDO28,OUT017,1922.9971
FDQ33,OUT045,2407.248
FDM22,OUT010,132.14133
FDJ03,OUT017,806.0897
FDI16,OUT045,877.0622
FDI09,OUT027,5731.7466
FDX55,OUT013,3567.3992
FDS23,OUT027,3047.403
DRC12,OUT045,3084.977
FDH41,OUT049,3460.1003
FDN01,OUT013,3027.4666
FDV55,OUT045,2372.7212
NCJ19,OUT013,927.086
NCY29,OUT010,129.19238
FDP03,OUT018,1734.58
FDZ52,OUT045,1735.0065
FDH31,OUT010,365.58035
FDQ19,OUT018,3454.5422
FDS15,OUT035,1755.3939
FDN32,OUT017,3252.488
FDH32,OUT049,1515.6062
FDF33,OUT017,2287.6377
FDJ22,OUT046,3048.5034
FDG56,OUT010,168.25986
FDC05,OUT046,3140.3855
FDK09,OUT013,3873.1665
NCV29,OUT045,2838.8623
NCC43,OUT019,561.10516
NCA42,OUT049,2556.1677
FDC10,OUT046,1885.4443
FDC16,OUT013,1332.4141
NCL17,OUT013,2087.9927
FDA51,OUT035,1922.2378
FDW01,OUT017,2480.4365
NCF30,OUT045,2073.3362
FDN49,OUT013,666.4728
FDY20,OUT045,1387.2804
FDC15,OUT045,2376.5933
FDY24,OUT046,1029.6351
NCG43,OUT017,1484.1046
FDA48,OUT013,3707.412
NCF55,OUT017,754.96747
FDL38,OUT049,1378.907
NCQ29,OUT018,3833.4812
FDC34,OUT017,2609.9084
FDP36,OUT027,1458.7498
FDN50,OUT010,254.8919
FDO23,OUT049,1574.0511
FDT56,OUT013,943.7761
FDT13,OUT027,5301.003
FDZ03,OUT013,3258.3406
FDQ03,OUT010,661.297
FDU44,OUT045,2554.1384
FDD03,OUT049,3915.861
NCH30,OUT013,1835.9423
FDS60,OUT010,289.31613
FDG08,OUT046,2802.7556
FDX38,OUT017,813.3591
FDD22,OUT017,1910.9556
FDW51,OUT013,3343.4253
FDL09,OUT017,2704.3257
FDZ60,OUT045,1563.9482
NCH07,OUT046,2567.7573
NCQ41,OUT049,3277.8257
FDW04,OUT049,2133.4043
FDI08,OUT027,6272.439
FDR19,OUT019,339.4738
FDV13,OUT046,1288.7175
FDB52,OUT017,3614.0515
FDZ48,OUT027,2827.894
NCO14,OUT049,788.8618
FDZ50,OUT013,3258.3406
FDN27,OUT019,293.04993
FDQ60,OUT013,2090.1816
FDR49,OUT017,806.4654
DRJ35,OUT027,1868.3412
DRI49,OUT017,1374.279
FDB47,OUT017,3399.0723
FDP37,OUT010,294.26764
FDR26,OUT049,2514.2258
FDY31,OUT019,273.16196
FDC11,OUT045,1279.2465
DRP47,OUT035,4412.805
NCY54,OUT018,2621.8423
FDR27,OUT046,2118.191
FDQ21,OUT019,167.59386
NCQ29,OUT035,3978.164
FDJ02,OUT046,2441.9756
FDE21,OUT018,1651.1945
FDM39,OUT046,2777.864
FDZ01,OUT017,1823.9445
NCB19,OUT018,1298.6311
FDU03,OUT046,2905.3806
FDP27,OUT049,3367.3752
DRF01,OUT045,2393.4143
FDM03,OUT049,1840.85
FDV01,OUT046,2357.2239
FDS16,OUT046,2411.344
FDO45,OUT035,1387.7621
NCX06,OUT035,3300.0652
FDP13,OUT046,653.54285
NCR38,OUT018,3694.2527
FDA01,OUT013,893.1232
FDT26,OUT017,1891.6587
FDD44,OUT027,6840.1763
FDB26,OUT013,888.4049
FDP45,OUT019,608.7797
NCP55,OUT046,908.8798
FDT23,OUT017,1370.8499
FDO51,OUT045,641.3168
FDA44,OUT046,864.39886
NCJ31,OUT018,3478.0835
FDX37,OUT045,1573.9723
NCD18,OUT049,4011.4524
FDN40,OUT027,3791.066
FDL33,OUT017,3201.3313
DRF48,OUT035,3062.26
FDW08,OUT035,1697.1807
FDX39,OUT018,3019.0713
FDB38,OUT049,2315.755
FDY46,OUT018,2813.3096
NCB06,OUT049,2656.4565
FDA34,OUT035,3018.9443
FDA35,OUT045,2046.3042
FDQ07,OUT035,3580.3164
FDU32,OUT045,2094.7935
FDU26,OUT013,2057.649
FDU13,OUT010,383.48077
FDO09,OUT035,4670.2656
FDW03,OUT019,181.52203
FDB38,OUT013,2526.32
FDL26,OUT010,347.68164
NCN43,OUT045,2087.1245
FDH08,OUT045,4039.5125
NCC31,OUT019,440.13818
FDH14,OUT035,2146.5247
FDL40,OUT017,1735.5393
FDD20,OUT035,2244.7065
NCV53,OUT035,4266.0337
FDD16,OUT045,1062.5471
FDP24,OUT035,2002.6981
FDQ25,OUT045,2832.27
FDM38,OUT035,928.03754
NCT18,OUT010,446.71088
FDM34,OUT049,2122.0393
DRH37,OUT010,451.5856
NCE07,OUT013,2117.6084
FDG12,OUT013,1899.6283
FDB59,OUT010,535.3443
FDS10,OUT018,1984.9827
FDN21,OUT010,0.0
FDM02,OUT045,1326.3201
FDO44,OUT049,1932.0442
NCN17,OUT017,1673.7181
FDH16,OUT018,1298.3856
FDL44,OUT046,2529.7788
FDY47,OUT017,2136.8398
DRI39,OUT046,902.84393
NCX54,OUT018,1413.153
FDE59,OUT046,631.18835
FDO46,OUT045,3110.2031
DRE13,OUT046,1294.8025
FDW14,OUT013,1319.0862
FDF35,OUT046,1646.953
FDO50,OUT019,365.03616
DRF49,OUT017,1925.1376
FDT60,OUT049,2248.191
FDP38,OUT045,748.2471
FDA31,OUT027,4566.5015
FDY52,OUT010,133.9315
FDD03,OUT027,5916.262
FDN52,OUT018,1226.5537
FDU20,OUT010,239.13022
FDD22,OUT035,1786.7706
NCB55,OUT019,168.80296
FDN27,OUT045,1666.043
FDD16,OUT013,1248.1554
FDW48,OUT046,1073.1754
DRN35,OUT045,622.99927
FDX25,OUT049,3053.5308
DRD49,OUT049,3745.5315
FDE21,OUT019,404.00046
FDN44,OUT035,2763.6428
DRC01,OUT049,713.4961
NCK30,OUT046,3669.954
FDU39,OUT013,869.4895
FDB49,OUT013,1564.6344
FDS12,OUT045,2071.9026
FDR57,OUT018,1996.4192
FDX22,OUT027,5674.335
FDC60,OUT013,1403.1805
NCE42,OUT049,3678.2188
NCK42,OUT049,3649.7192
DRE01,OUT017,3775.683
FDE57,OUT018,1812.2018
DRK59,OUT019,758.5403
FDB10,OUT027,5863.105
FDQ25,OUT046,2841.1274
FDY26,OUT017,3488.9924
FDG28,OUT049,3849.6567
FDM14,OUT049,1705.7546
NCH29,OUT049,1558.5198
FDD48,OUT049,1913.7711
FDC17,OUT045,3395.2708
DRH49,OUT027,1383.7733
FDN44,OUT018,2359.2073
FDC29,OUT045,1849.5482
DRK01,OUT019,398.51163
FDD48,OUT017,1952.1964
FDB59,OUT013,2994.9746
FDY45,OUT010,406.21323
FDX60,OUT035,1332.9009
FDT09,OUT010,347.90118
DRB24,OUT018,2176.5798
FDL13,OUT035,3742.938
FDN16,OUT035,1699.2023
FDK57,OUT013,2192.8625
FDO22,OUT027,2253.121
FDC57,OUT010,439.68765
FDZ13,OUT027,1430.6738
FDW27,OUT013,2475.7483
FDX10,OUT049,627.3839
FDY08,OUT018,1902.1702
FDA49,OUT017,1352.4349
FDC32,OUT018,1407.9894
FDO04,OUT035,1029.5835
NCZ54,OUT013,2660.0496
FDY40,OUT045,751.019
FDW36,OUT045,1607.8496
FDE11,OUT017,3376.1797
DRE37,OUT045,3120.3447
NCK19,OUT017,3189.1711
FDT19,OUT035,2886.4583
FDE56,OUT045,958.55396
FDZ57,OUT010,311.54053
FDB35,OUT035,1576.2706
FDF09,OUT010,0.0
FDO34,OUT046,2909.1926
FDA55,OUT046,3656.6145
NCM18,OUT035,1017.63904
FDJ20,OUT019,292.90417
DRQ35,OUT019,334.6633
FDG02,OUT013,3136.3223
NCU29,OUT018,2177.6895
FDL27,OUT027,1788.091
NCA54,OUT035,2994.662
FDJ32,OUT035,1026.9302
FDB21,OUT019,654.8998
FDR46,OUT035,2466.333
FDZ32,OUT046,1619.8245
DRF36,OUT017,3300.716
NCU54,OUT017,3327.2234
NCI31,OUT017,663.1411
DRA59,OUT035,3189.2698
NCC55,OUT045,638.97797
FDE44,OUT018,587.0585
NCN26,OUT018,1585.3882
FDC11,OUT049,1339.6223
FDV24,OUT035,2527.2168
FDR40,OUT019,329.81247
NCQ17,OUT049,2673.9614
FDC46,OUT045,3265.4583
NCM18,OUT046,976.14526
FDK16,OUT046,1528.669
FDI28,OUT017,1428.7888
FDS11,OUT018,3166.916
DRD13,OUT046,963.6313
FDL36,OUT035,1357.8363
FDI27,OUT013,751.3597
FDJ53,OUT019,344.3253
FDS44,OUT045,4189.789
FDE28,OUT046,3721.9153
FDQ33,OUT018,2367.4092
FDB37,OUT017,4043.968
FDQ31,OUT045,1309.5348
NCQ05,OUT046,2420.7786
FDE10,OUT013,2185.204
FDF38,OUT017,777.2972
FDE50,OUT019,426.7103
DRG37,OUT010,386.90036
NCH06,OUT049,3728.2837
FDY14,OUT045,4766.411
FDO27,OUT017,1614.374
FDQ19,OUT049,4072.544
FDZ26,OUT019,444.16617
FDN51,OUT013,3960.8574
FDK20,OUT035,2244.7065
FDD40,OUT018,2922.78
DRI25,OUT018,725.0116
FDH56,OUT017,1912.9772
FDI36,OUT027,5250.9424
DRH11,OUT018,647.1625
NCV18,OUT017,1388.8038
DRI01,OUT049,2906.27
DRE48,OUT049,3338.102
FDS51,OUT035,1027.316
FDM38,OUT017,795.95844
FDB60,OUT027,5314.089
FDY58,OUT035,3920.4514
FDY22,OUT045,2080.3406
FDF11,OUT027,6158.384
FDZ51,OUT035,1595.0753
FDQ45,OUT017,3288.8748
FDF17,OUT035,3291.3354
NCF31,OUT027,3884.3274
FDA37,OUT013,2122.9521
FDO51,OUT046,643.4249
FDF34,OUT013,3203.2295
FDD57,OUT018,1378.7402
FDO37,OUT046,3919.8218
FDR49,OUT049,829.9086
FDS39,OUT049,2153.1475
FDI48,OUT027,1470.4806
DRM35,OUT049,2958.6362
FDV57,OUT035,3031.625
FDZ55,OUT013,2407.4333
FDI28,OUT035,1428.7888
FDS21,OUT045,931.92303
FDT34,OUT013,1670.7738
DRI25,OUT035,919.89307
FDT47,OUT010,494.2986
DRH39,OUT045,1062.1708
NCD54,OUT045,2173.6394
FDU16,OUT027,2276.4446
NCW29,OUT045,2063.8567
FDV25,OUT027,5690.78
FDM56,OUT035,1790.2341
FDZ04,OUT027,1890.228
FDG59,OUT019,22.15387
FDI56,OUT045,1378.1803
FDS33,OUT035,1388.8038
FDC23,OUT049,2785.9426
FDT11,OUT049,2961.5728
FDG17,OUT045,3921.0496
FDZ44,OUT045,1844.6573
FDJ52,OUT013,2628.054
DRI23,OUT046,2496.8052
DRE15,OUT010,226.0494
NCF07,OUT013,1647.5059
NCR29,OUT049,956.7375
FDE44,OUT019,87.06667
FDT23,OUT035,1370.8499
NCG06,OUT017,3799.8218
NCU41,OUT010,503.2454
FDH46,OUT017,1713.8805
FDV31,OUT013,2889.346
NCT41,OUT027,3664.468
FDE22,OUT027,4258.912
FDC26,OUT045,1727.6854
DRF51,OUT017,677.0057
NCY53,OUT019,299.86243
FDY21,OUT017,3288.6626
FDL27,OUT013,877.21124
FDZ34,OUT049,3230.738
NCF43,OUT010,364.24234
FDC21,OUT035,1510.0848
FDL26,OUT013,2620.7358
FDT25,OUT010,351.2195
NCR30,OUT046,825.6869
DRL23,OUT019,372.96295
NCR05,OUT049,3218.578
NCE19,OUT018,848.37164
FDY07,OUT035,776.31244
FDB10,OUT017,4202.9404
